# step rank user sys sum deadfrac
383 7 514.000000 70.000000 584.000000 0.530065
# 383 mean times: 343.875000 73.125000 417.000000
# 383 balance: 1.020720, expected: 0.100000 (sys: 0.300855, total: 0.810552)
385 0 459.000000 77.000000 536.000000 0.579555
385 1 178.000000 78.000000 256.000000 0.758615
385 2 216.000000 77.000000 293.000000 0.732830
385 3 503.000000 68.000000 571.000000 0.542013
385 4 432.000000 67.000000 499.000000 0.543291
385 5 179.000000 79.000000 258.000000 0.754827
385 6 226.000000 75.000000 301.000000 0.725987
385 7 523.000000 66.000000 589.000000 0.515028
# 385 mean times: 339.500000 73.375000 412.875000
# 385 balance: 1.016200, expected: 0.100000 (sys: 0.177172, total: 0.806540)
387 0 447.000000 76.000000 523.000000 0.580974
387 1 179.000000 76.000000 255.000000 0.757163
387 2 219.000000 78.000000 297.000000 0.731404
387 3 527.000000 68.000000 595.000000 0.533058
387 4 492.000000 65.000000 557.000000 0.545803
387 5 188.000000 78.000000 266.000000 0.752441
387 6 213.000000 79.000000 292.000000 0.731087
387 7 513.000000 71.000000 584.000000 0.521692
# 387 mean times: 347.250000 73.875000 421.125000
# 387 balance: 1.002160, expected: 0.100000 (sys: 0.189509, total: 0.807361)
389 0 458.000000 82.000000 540.000000 0.595030
389 1 181.000000 80.000000 261.000000 0.773051
389 2 225.000000 82.000000 307.000000 0.745355
389 3 531.000000 69.000000 600.000000 0.554904
389 4 506.000000 71.000000 577.000000 0.557886
389 5 194.000000 76.000000 270.000000 0.768409
389 6 218.000000 83.000000 301.000000 0.744338
389 7 539.000000 68.000000 607.000000 0.536207
# 389 mean times: 356.500000 76.375000 432.875000
# 389 balance: 1.004208, expected: 0.100000 (sys: 0.196399, total: 0.799307)
391 0 453.000000 71.000000 524.000000 0.577205
391 1 173.000000 75.000000 248.000000 0.760101
391 2 216.000000 76.000000 292.000000 0.730574
391 3 500.000000 67.000000 567.000000 0.545439
391 4 442.000000 65.000000 507.000000 0.550624
391 5 175.000000 78.000000 253.000000 0.756961
391 6 208.000000 77.000000 285.000000 0.732726
391 7 514.000000 66.000000 580.000000 0.510788
# 391 mean times: 335.125000 71.875000 407.000000
# 391 balance: 1.017531, expected: 0.100000 (sys: 0.180870, total: 0.815725)
393 0 458.000000 76.000000 534.000000 0.587995
393 1 177.000000 82.000000 259.000000 0.763833
393 2 227.000000 79.000000 306.000000 0.736785
393 3 507.000000 67.000000 574.000000 0.555283
393 4 499.000000 68.000000 567.000000 0.550891
393 5 203.000000 75.000000 278.000000 0.757431
393 6 232.000000 75.000000 307.000000 0.733123
393 7 457.000000 66.000000 523.000000 0.535799
# 393 mean times: 345.000000 73.500000 418.500000
# 393 balance: 0.956522, expected: 0.100000 (sys: 0.217687, total: 0.752688)
395 0 398.000000 76.000000 474.000000 0.581602
395 1 170.000000 82.000000 252.000000 0.760975
395 2 228.000000 73.000000 301.000000 0.734537
395 3 485.000000 71.000000 556.000000 0.535337
395 4 418.000000 66.000000 484.000000 0.553397
395 5 181.000000 78.000000 259.000000 0.756286
395 6 222.000000 70.000000 292.000000 0.734541
395 7 532.000000 67.000000 599.000000 0.514352
# 395 mean times: 329.250000 72.875000 402.125000
# 395 balance: 1.099468, expected: 0.100000 (sys: 0.219554, total: 0.862916)
397 0 456.000000 71.000000 527.000000 0.565317
397 1 169.000000 77.000000 246.000000 0.751528
397 2 224.000000 71.000000 295.000000 0.722588
397 3 487.000000 62.000000 549.000000 0.531489
397 4 476.000000 70.000000 546.000000 0.548332
397 5 184.000000 73.000000 257.000000 0.743810
397 6 224.000000 69.000000 293.000000 0.723933
397 7 500.000000 64.000000 564.000000 0.524059
# 397 mean times: 340.000000 69.625000 409.625000
# 397 balance: 0.973529, expected: 0.100000 (sys: 0.215440, total: 0.776320)
399 0 403.000000 81.000000 484.000000 0.583731
399 1 177.000000 79.000000 256.000000 0.763180
399 2 232.000000 73.000000 305.000000 0.736045
399 3 464.000000 75.000000 539.000000 0.553590
399 4 510.000000 69.000000 579.000000 0.542476
399 5 189.000000 76.000000 265.000000 0.759342
399 6 201.000000 89.000000 290.000000 0.732250
399 7 490.000000 73.000000 563.000000 0.538111
# 399 mean times: 333.250000 76.875000 410.125000
# 399 balance: 0.999250, expected: 0.100000 (sys: 0.260163, total: 0.787565)
401 0 399.000000 75.000000 474.000000 0.592091
401 1 189.000000 74.000000 263.000000 0.766785
401 2 241.000000 69.000000 310.000000 0.738115
401 3 514.000000 69.000000 583.000000 0.551974
401 4 501.000000 71.000000 572.000000 0.572260
401 5 195.000000 72.000000 267.000000 0.765885
401 6 235.000000 78.000000 313.000000 0.736194
401 7 534.000000 69.000000 603.000000 0.531079
# 401 mean times: 351.000000 72.125000 423.125000
# 401 balance: 0.982906, expected: 0.100000 (sys: 0.124783, total: 0.803545)
403 0 446.000000 74.000000 520.000000 0.578860
403 1 177.000000 73.000000 250.000000 0.758055
403 2 225.000000 72.000000 297.000000 0.727762
403 3 499.000000 69.000000 568.000000 0.524113
403 4 483.000000 67.000000 550.000000 0.555651
403 5 186.000000 72.000000 258.000000 0.754599
403 6 222.000000 76.000000 298.000000 0.726285
403 7 515.000000 62.000000 577.000000 0.521727
# 403 mean times: 344.125000 70.625000 414.750000
# 403 balance: 0.982201, expected: 0.100000 (sys: 0.198230, total: 0.788427)
405 0 398.000000 79.000000 477.000000 0.587413
405 1 186.000000 72.000000 258.000000 0.759303
405 2 220.000000 76.000000 296.000000 0.731289
405 3 491.000000 65.000000 556.000000 0.543772
405 4 499.000000 69.000000 568.000000 0.545694
405 5 194.000000 71.000000 265.000000 0.756692
405 6 205.000000 88.000000 293.000000 0.727895
405 7 500.000000 66.000000 566.000000 0.527256
# 405 mean times: 336.625000 73.250000 409.875000
# 405 balance: 0.932789, expected: 0.100000 (sys: 0.313993, total: 0.756328)
407 0 463.000000 75.000000 538.000000 0.582692
407 1 188.000000 75.000000 263.000000 0.761805
407 2 219.000000 78.000000 297.000000 0.738319
407 3 503.000000 67.000000 570.000000 0.540399
407 4 511.000000 68.000000 579.000000 0.547545
407 5 188.000000 74.000000 262.000000 0.761384
407 6 212.000000 84.000000 296.000000 0.734829
407 7 513.000000 63.000000 576.000000 0.538158
# 407 mean times: 349.625000 73.000000 422.625000
# 407 balance: 0.929567, expected: 0.100000 (sys: 0.287671, total: 0.750074)
409 0 458.000000 75.000000 533.000000 0.582298
409 1 181.000000 73.000000 254.000000 0.762412
409 2 223.000000 76.000000 299.000000 0.733412
409 3 482.000000 64.000000 546.000000 0.547694
409 4 507.000000 68.000000 575.000000 0.548097
409 5 190.000000 73.000000 263.000000 0.760336
409 6 226.000000 76.000000 302.000000 0.730682
409 7 507.000000 68.000000 575.000000 0.533318
# 409 mean times: 346.750000 71.625000 418.375000
# 409 balance: 0.940159, expected: 0.100000 (sys: 0.167539, total: 0.767254)
411 0 462.000000 75.000000 537.000000 0.591976
411 1 182.000000 76.000000 258.000000 0.777347
411 2 210.000000 81.000000 291.000000 0.750757
411 3 505.000000 68.000000 573.000000 0.544403
411 4 422.000000 62.000000 484.000000 0.574502
411 5 193.000000 77.000000 270.000000 0.771756
411 6 217.000000 75.000000 292.000000 0.754086
411 7 475.000000 74.000000 549.000000 0.545283
# 411 mean times: 333.250000 73.500000 406.750000
# 411 balance: 0.969242, expected: 0.100000 (sys: 0.258503, total: 0.774431)
413 0 454.000000 73.000000 527.000000 0.588495
413 1 182.000000 77.000000 259.000000 0.762643
413 2 218.000000 78.000000 296.000000 0.740309
413 3 493.000000 68.000000 561.000000 0.551683
413 4 495.000000 76.000000 571.000000 0.550934
413 5 192.000000 76.000000 268.000000 0.759305
413 6 222.000000 78.000000 300.000000 0.734009
413 7 495.000000 64.000000 559.000000 0.536018
# 413 mean times: 343.875000 73.750000 417.625000
# 413 balance: 0.910214, expected: 0.100000 (sys: 0.189831, total: 0.747082)
415 0 462.000000 73.000000 535.000000 0.594474
415 1 187.000000 73.000000 260.000000 0.765899
415 2 213.000000 78.000000 291.000000 0.745120
415 3 508.000000 70.000000 578.000000 0.545866
415 4 496.000000 73.000000 569.000000 0.556396
415 5 196.000000 72.000000 268.000000 0.764238
415 6 220.000000 82.000000 302.000000 0.736734
415 7 473.000000 74.000000 547.000000 0.545783
# 415 mean times: 344.375000 74.375000 418.750000
# 415 balance: 0.932123, expected: 0.100000 (sys: 0.161345, total: 0.759403)
417 0 408.000000 76.000000 484.000000 0.576554
417 1 182.000000 77.000000 259.000000 0.761597
417 2 222.000000 80.000000 302.000000 0.733491
417 3 505.000000 70.000000 575.000000 0.548055
417 4 482.000000 65.000000 547.000000 0.550547
417 5 192.000000 70.000000 262.000000 0.755660
417 6 219.000000 76.000000 295.000000 0.735827
417 7 504.000000 67.000000 571.000000 0.537575
# 417 mean times: 339.250000 72.625000 411.875000
# 417 balance: 0.952100, expected: 0.100000 (sys: 0.206540, total: 0.767223)
419 0 464.000000 80.000000 544.000000 0.606493
419 1 181.000000 84.000000 265.000000 0.772915
419 2 219.000000 84.000000 303.000000 0.750829
419 3 534.000000 67.000000 601.000000 0.544347
419 4 514.000000 76.000000 590.000000 0.560358
419 5 188.000000 81.000000 269.000000 0.769072
419 6 229.000000 83.000000 312.000000 0.743630
419 7 557.000000 75.000000 632.000000 0.533909
# 419 mean times: 360.750000 78.750000 439.500000
# 419 balance: 1.042273, expected: 0.100000 (sys: 0.215873, total: 0.835040)
421 0 480.000000 83.000000 563.000000 0.610379
421 1 190.000000 86.000000 276.000000 0.782274
421 2 245.000000 80.000000 325.000000 0.756355
421 3 537.000000 72.000000 609.000000 0.581678
421 4 527.000000 67.000000 594.000000 0.579707
421 5 208.000000 79.000000 287.000000 0.777049
421 6 242.000000 86.000000 328.000000 0.752042
421 7 529.000000 72.000000 601.000000 0.580471
# 421 mean times: 369.750000 78.125000 447.875000
# 421 balance: 0.938472, expected: 0.100000 (sys: 0.243200, total: 0.743511)
423 0 465.000000 81.000000 546.000000 0.577407
423 1 189.000000 74.000000 263.000000 0.760742
423 2 219.000000 76.000000 295.000000 0.741297
423 3 525.000000 66.000000 591.000000 0.546637
423 4 494.000000 71.000000 565.000000 0.554912
423 5 197.000000 75.000000 272.000000 0.758794
423 6 217.000000 82.000000 299.000000 0.732957
423 7 521.000000 70.000000 591.000000 0.532471
# 423 mean times: 353.375000 74.375000 427.750000
# 423 balance: 0.950831, expected: 0.100000 (sys: 0.215126, total: 0.766803)
425 0 454.000000 78.000000 532.000000 0.590762
425 1 187.000000 74.000000 261.000000 0.769127
425 2 222.000000 83.000000 305.000000 0.739961
425 3 495.000000 71.000000 566.000000 0.554389
425 4 503.000000 67.000000 570.000000 0.561625
425 5 191.000000 75.000000 266.000000 0.766311
425 6 225.000000 86.000000 311.000000 0.734983
425 7 515.000000 69.000000 584.000000 0.554726
# 425 mean times: 349.000000 75.375000 424.375000
# 425 balance: 0.939828, expected: 0.100000 (sys: 0.252073, total: 0.761119)
427 0 395.000000 75.000000 470.000000 0.572903
427 1 170.000000 77.000000 247.000000 0.761096
427 2 214.000000 71.000000 285.000000 0.738182
427 3 511.000000 66.000000 577.000000 0.534304
427 4 499.000000 69.000000 568.000000 0.537313
427 5 176.000000 76.000000 252.000000 0.758364
427 6 208.000000 76.000000 284.000000 0.733688
427 7 525.000000 66.000000 591.000000 0.527385
# 427 mean times: 337.250000 72.000000 409.250000
# 427 balance: 1.052632, expected: 0.100000 (sys: 0.152778, total: 0.840562)
429 0 408.000000 80.000000 488.000000 0.575829
429 1 178.000000 81.000000 259.000000 0.762921
429 2 216.000000 77.000000 293.000000 0.738260
429 3 516.000000 73.000000 589.000000 0.547750
429 4 501.000000 74.000000 575.000000 0.545050
429 5 183.000000 79.000000 262.000000 0.760065
429 6 207.000000 85.000000 292.000000 0.734978
429 7 532.000000 73.000000 605.000000 0.523426
# 429 mean times: 342.625000 77.750000 420.375000
# 429 balance: 1.033200, expected: 0.100000 (sys: 0.154341, total: 0.823075)
431 0 465.000000 77.000000 542.000000 0.594077
431 1 188.000000 80.000000 268.000000 0.767116
431 2 228.000000 77.000000 305.000000 0.745265
431 3 500.000000 75.000000 575.000000 0.552523
431 4 494.000000 75.000000 569.000000 0.567841
431 5 183.000000 79.000000 262.000000 0.767543
431 6 228.000000 81.000000 309.000000 0.740820
431 7 537.000000 73.000000 610.000000 0.540605
# 431 mean times: 352.875000 77.125000 430.000000
# 431 balance: 1.003188, expected: 0.100000 (sys: 0.103728, total: 0.809302)
433 0 475.000000 73.000000 548.000000 0.587694
433 1 184.000000 79.000000 263.000000 0.766599
433 2 217.000000 78.000000 295.000000 0.742062
433 3 524.000000 72.000000 596.000000 0.544660
433 4 488.000000 71.000000 559.000000 0.568506
433 5 189.000000 75.000000 264.000000 0.764329
433 6 216.000000 79.000000 295.000000 0.743066
433 7 532.000000 68.000000 600.000000 0.542056
# 433 mean times: 353.125000 74.375000 427.500000
# 433 balance: 0.985487, expected: 0.100000 (sys: 0.147899, total: 0.788304)
435 0 396.000000 82.000000 478.000000 0.596401
435 1 192.000000 78.000000 270.000000 0.770818
435 2 225.000000 78.000000 303.000000 0.750292
435 3 520.000000 66.000000 586.000000 0.561776
435 4 513.000000 67.000000 580.000000 0.560843
435 5 203.000000 77.000000 280.000000 0.767106
435 6 219.000000 80.000000 299.000000 0.745045
435 7 519.000000 69.000000 588.000000 0.546433
# 435 mean times: 348.375000 74.625000 423.000000
# 435 balance: 0.941514, expected: 0.100000 (sys: 0.214405, total: 0.751773)
437 0 462.000000 82.000000 544.000000 0.591027
437 1 180.000000 82.000000 262.000000 0.766776
437 2 223.000000 77.000000 300.000000 0.739534
437 3 533.000000 74.000000 607.000000 0.543739
437 4 510.000000 65.000000 575.000000 0.554940
437 5 194.000000 80.000000 274.000000 0.763386
437 6 233.000000 73.000000 306.000000 0.739751
437 7 510.000000 72.000000 582.000000 0.540086
# 437 mean times: 355.625000 75.625000 431.250000
# 437 balance: 0.992619, expected: 0.100000 (sys: 0.224793, total: 0.800000)
439 0 460.000000 75.000000 535.000000 0.594402
439 1 174.000000 86.000000 260.000000 0.769349
439 2 227.000000 70.000000 297.000000 0.745558
439 3 545.000000 74.000000 619.000000 0.537102
439 4 514.000000 66.000000 580.000000 0.551734
439 5 187.000000 81.000000 268.000000 0.766533
439 6 224.000000 79.000000 303.000000 0.740184
439 7 536.000000 74.000000 610.000000 0.542891
# 439 mean times: 358.375000 75.625000 434.000000
# 439 balance: 1.035228, expected: 0.100000 (sys: 0.264463, total: 0.827189)
441 0 461.000000 89.000000 550.000000 0.623663
441 1 197.000000 87.000000 284.000000 0.783801
441 2 237.000000 80.000000 317.000000 0.761987
441 3 549.000000 79.000000 628.000000 0.572865
441 4 526.000000 68.000000 594.000000 0.602900
441 5 213.000000 82.000000 295.000000 0.781420
441 6 236.000000 90.000000 326.000000 0.754194
441 7 539.000000 79.000000 618.000000 0.566276
# 441 mean times: 369.750000 81.750000 451.500000
# 441 balance: 0.951995, expected: 0.100000 (sys: 0.269113, total: 0.761905)
443 0 388.000000 78.000000 466.000000 0.592843
443 1 178.000000 78.000000 256.000000 0.770500
443 2 231.000000 67.000000 298.000000 0.740801
443 3 505.000000 76.000000 581.000000 0.557490
443 4 486.000000 67.000000 553.000000 0.575894
443 5 188.000000 74.000000 262.000000 0.765053
443 6 219.000000 75.000000 294.000000 0.740752
443 7 515.000000 67.000000 582.000000 0.540333
# 443 mean times: 338.750000 72.750000 411.500000
# 443 balance: 0.994834, expected: 0.100000 (sys: 0.151203, total: 0.792224)
445 0 406.000000 84.000000 490.000000 0.597727
445 1 187.000000 85.000000 272.000000 0.772985
445 2 217.000000 82.000000 299.000000 0.750873
445 3 507.000000 68.000000 575.000000 0.566216
445 4 501.000000 70.000000 571.000000 0.571923
445 5 198.000000 76.000000 274.000000 0.770834
445 6 235.000000 76.000000 311.000000 0.747453
445 7 492.000000 68.000000 560.000000 0.564004
# 445 mean times: 342.875000 76.125000 419.000000
# 445 balance: 0.933285, expected: 0.100000 (sys: 0.223317, total: 0.723150)
447 0 471.000000 73.000000 544.000000 0.588071
447 1 186.000000 82.000000 268.000000 0.765307
447 2 223.000000 75.000000 298.000000 0.740453
447 3 531.000000 75.000000 606.000000 0.540630
447 4 417.000000 69.000000 486.000000 0.566304
447 5 188.000000 78.000000 266.000000 0.763186
447 6 214.000000 79.000000 293.000000 0.741995
447 7 540.000000 72.000000 612.000000 0.533772
# 447 mean times: 346.250000 75.375000 421.625000
# 447 balance: 1.022383, expected: 0.100000 (sys: 0.172471, total: 0.820634)
449 0 405.000000 74.000000 479.000000 0.594690
449 1 181.000000 84.000000 265.000000 0.769879
449 2 233.000000 74.000000 307.000000 0.743382
449 3 531.000000 75.000000 606.000000 0.554870
449 4 436.000000 68.000000 504.000000 0.566679
449 5 182.000000 83.000000 265.000000 0.767553
449 6 229.000000 76.000000 305.000000 0.740103
449 7 524.000000 79.000000 603.000000 0.536408
# 449 mean times: 340.125000 76.625000 416.750000
# 449 balance: 1.029033, expected: 0.100000 (sys: 0.208809, total: 0.818236)
451 0 454.000000 74.000000 528.000000 0.597440
451 1 188.000000 73.000000 261.000000 0.768132
451 2 230.000000 75.000000 305.000000 0.741723
451 3 533.000000 75.000000 608.000000 0.545399
451 4 497.000000 68.000000 565.000000 0.572686
451 5 187.000000 80.000000 267.000000 0.764700
451 6 219.000000 81.000000 300.000000 0.740558
451 7 532.000000 68.000000 600.000000 0.541168
# 451 mean times: 355.000000 74.250000 429.250000
# 451 balance: 0.974648, expected: 0.100000 (sys: 0.175084, total: 0.808387)
453 0 473.000000 83.000000 556.000000 0.601379
453 1 189.000000 86.000000 275.000000 0.776617
453 2 232.000000 83.000000 315.000000 0.752627
453 3 556.000000 72.000000 628.000000 0.557245
453 4 524.000000 74.000000 598.000000 0.564197
453 5 186.000000 85.000000 271.000000 0.775339
453 6 233.000000 76.000000 309.000000 0.750735
453 7 540.000000 82.000000 622.000000 0.545725
